step    timeBC [s]      Q [erg/s]       R [1/s]         Eavg [MeV]      Sigma [MeV]     a               alpha           b             

8450	1.794538e+11	1.008645e+34	1.107314e+40	5.685340e-01	1.086623e-01	9.224429e+58	2.637507e+01	4.815028e+01
8460	1.754473e+11	1.395945e+34	1.530662e+40	5.692174e-01	1.093479e-01	7.958307e+58	2.609787e+01	4.760550e+01
8470	1.714737e+11	1.919695e+34	2.102424e+40	5.699029e-01	1.100331e-01	6.883403e+58	2.582596e+01	4.707111e+01
8480	1.676353e+11	2.602859e+34	2.847269e+40	5.705728e-01	1.107002e-01	5.989747e+58	2.556594e+01	4.656013e+01
8490	1.636929e+11	3.545804e+34	3.874034e+40	5.712685e-01	1.113906e-01	5.198417e+58	2.530168e+01	4.604083e+01
8500	1.604020e+11	4.578247e+34	4.996912e+40	5.718557e-01	1.119713e-01	4.622398e+58	2.508309e+01	4.561132e+01
8510	1.568572e+11	6.015224e+34	6.557961e+40	5.724954e-01	1.126019e-01	4.076479e+58	2.484952e+01	4.515236e+01
8520	1.529436e+11	8.106300e+34	8.826695e+40	5.732097e-01	1.133036e-01	3.552024e+58	2.459408e+01	4.465047e+01
8530	1.492241e+11	1.073253e+35	1.167233e+41	5.738966e-01	1.139759e-01	3.119553e+58	2.435370e+01	4.417817e+01
8540	1.452900e+11	1.439931e+35	1.564015e+41	5.746320e-01	1.146936e-01	2.721096e+58	2.410159e+01	4.368291e+01
8550	1.415181e+11	1.903468e+35	2.064931e+41	5.753461e-01	1.153877e-01	2.389671e+58	2.386220e+01	4.321261e+01
8560	1.379738e+11	2.466616e+35	2.672701e+41	5.760235e-01	1.160439e-01	2.117403e+58	2.363974e+01	4.277558e+01
8570	1.341210e+11	3.261123e+35	3.529020e+41	5.767692e-01	1.167638e-01	1.857952e+58	2.339989e+01	4.230442e+01
8580	1.304331e+11	4.249406e+35	4.592734e+41	5.774918e-01	1.174589e-01	1.640979e+58	2.317241e+01	4.185759e+01
8590	1.271045e+11	5.384767e+35	5.813186e+41	5.781515e-01	1.180917e-01	1.467818e+58	2.296871e+01	4.145750e+01
8600	1.234291e+11	6.976103e+35	7.521550e+41	5.788879e-01	1.187954e-01	1.299098e+58	2.274595e+01	4.101994e+01
8610	1.196912e+11	9.052280e+35	9.747310e+41	5.796451e-01	1.195168e-01	1.148334e+58	2.252156e+01	4.057924e+01
8620	1.158902e+11	1.176196e+36	1.264806e+42	5.804233e-01	1.202557e-01	1.014002e+58	2.229584e+01	4.013595e+01
8630	1.120299e+11	1.529763e+36	1.642748e+42	5.812221e-01	1.210116e-01	8.945511e+57	2.206907e+01	3.969063e+01
8640	1.089905e+11	1.877072e+36	2.013510e+42	5.818569e-01	1.216101e-01	8.112398e+57	2.189248e+01	3.934383e+01
8650	1.051047e+11	2.431480e+36	2.604547e+42	5.826764e-01	1.223806e-01	7.165060e+57	2.166887e+01	3.890473e+01
8660	1.010241e+11	3.180761e+36	3.402076e+42	5.835473e-01	1.231963e-01	6.295855e+57	2.143658e+01	3.844860e+01
8670	9.702524e+10	4.127280e+36	4.407919e+42	5.844122e-01	1.240036e-01	5.551180e+57	2.121111e+01	3.800590e+01
8680	9.234738e+10	5.584756e+36	5.954002e+42	5.854424e-01	1.249614e-01	4.793547e+57	2.094909e+01	3.749146e+01
8690	8.749317e+10	7.633263e+36	8.122759e+42	5.865373e-01	1.259747e-01	4.117655e+57	2.067826e+01	3.695972e+01
8700	8.257543e+10	1.047298e+37	1.112295e+43	5.876782e-01	1.270261e-01	3.528644e+57	2.040392e+01	3.642116e+01
8710	7.811067e+10	1.395987e+37	1.479937e+43	5.887445e-01	1.280044e-01	3.065890e+57	2.015457e+01	3.593167e+01
8720	7.305424e+10	1.933611e+37	2.045569e+43	5.899891e-01	1.291410e-01	2.613144e+57	1.987178e+01	3.537655e+01
8730	7.009024e+10	2.340148e+37	2.472513e+43	5.907365e-01	1.298210e-01	2.379172e+57	1.970608e+01	3.505130e+01
8740	6.547285e+10	3.151139e+37	3.322662e+43	5.919301e-01	1.309029e-01	2.054661e+57	1.944758e+01	3.454392e+01
8750	6.150502e+10	4.069717e+37	4.283606e+43	5.929849e-01	1.318549e-01	1.810818e+57	1.922530e+01	3.410761e+01
8760	5.770203e+10	5.202201e+37	5.466040e+43	5.940231e-01	1.327881e-01	1.603632e+57	1.901190e+01	3.368877e+01
8770	5.415308e+10	6.546513e+37	6.867022e+43	5.950187e-01	1.336799e-01	1.430829e+57	1.881204e+01	3.329651e+01
8780	4.702307e+10	1.044408e+38	1.091693e+44	5.971159e-01	1.355472e-01	1.134586e+57	1.840600e+01	3.249955e+01
8790	4.580825e+10	1.131539e+38	1.182036e+44	5.974860e-01	1.358753e-01	1.090244e+57	1.833634e+01	3.236283e+01
8800	3.790949e+10	1.935352e+38	2.013100e+44	6.000449e-01	1.381314e-01	8.353353e+56	1.787046e+01	3.144841e+01
8810	3.658092e+10	2.123791e+38	2.207424e+44	6.005025e-01	1.385327e-01	7.977833e+56	1.778993e+01	3.129034e+01
8820	3.554743e+10	2.284567e+38	2.373100e+44	6.008651e-01	1.388500e-01	7.695222e+56	1.772673e+01	3.116627e+01
8830	3.252619e+10	2.843552e+38	2.948330e+44	6.019689e-01	1.398141e-01	6.907127e+56	1.753729e+01	3.079443e+01
8840	3.149161e+10	3.070344e+38	3.181402e+44	6.023618e-01	1.401564e-01	6.650910e+56	1.747094e+01	3.066419e+01
8850	2.928625e+10	3.632846e+38	3.758807e+44	6.032342e-01	1.409146e-01	6.123442e+56	1.732567e+01	3.037903e+01
8860	2.587848e+10	4.780690e+38	4.934531e+44	6.046912e-01	1.421757e-01	5.354324e+56	1.708908e+01	2.991457e+01
8870	2.037178e+10	7.881047e+38	8.097647e+44	6.074550e-01	1.445511e-01	4.201001e+56	1.665978e+01	2.907176e+01
8880	1.228811e+10	2.124749e+39	2.161882e+45	6.134293e-01	1.496174e-01	2.597022e+56	1.580990e+01	2.740316e+01
8890	9.135062e+09	3.727679e+39	3.769741e+45	6.171859e-01	1.527603e-01	1.957488e+56	1.532340e+01	2.644812e+01
8900	8.745271e+09	3.909278e+39	3.951136e+45	6.175379e-01	1.530517e-01	1.903088e+56	1.527987e+01	2.636254e+01
8910	8.308914e+09	4.169241e+39	4.210669e+45	6.180092e-01	1.534421e-01	1.834850e+56	1.522187e+01	2.624859e+01
8920	7.926771e+09	4.456555e+39	4.497303e+45	6.184949e-01	1.538447e-01	1.768718e+56	1.516245e+01	2.613190e+01
8930	7.743237e+09	4.614917e+39	4.655193e+45	6.187500e-01	1.540562e-01	1.735300e+56	1.513141e+01	2.607096e+01
8940	7.493964e+09	4.854173e+39	4.893610e+45	6.191201e-01	1.543628e-01	1.688408e+56	1.508660e+01	2.598300e+01
8950	7.245516e+09	5.124450e+39	5.162757e+45	6.195190e-01	1.546932e-01	1.639660e+56	1.503861e+01	2.588881e+01
8960	7.066539e+09	5.336845e+39	5.374130e+45	6.198198e-01	1.549423e-01	1.603984e+56	1.500262e+01	2.581818e+01
8970	6.848892e+09	5.620286e+39	5.656033e+45	6.202053e-01	1.552612e-01	1.559645e+56	1.495677e+01	2.572820e+01
8980	6.639266e+09	5.922196e+39	5.956090e+45	6.205981e-01	1.555862e-01	1.515843e+56	1.491032e+01	2.563708e+01
8990	6.454064e+09	6.214753e+39	6.246650e+45	6.209629e-01	1.558877e-01	1.476419e+56	1.486747e+01	2.555301e+01
9000	4.366118e+09	1.250664e+40	1.245635e+46	6.266696e-01	1.605862e-01	9.767652e+55	1.422863e+01	2.430089e+01
9010	1.524316e+09	5.882536e+40	5.723430e+46	6.415008e-01	1.725181e-01	3.954855e+55	1.282691e+01	2.155400e+01
9020	5.391099e+08	2.348402e+41	2.234391e+47	6.559976e-01	1.837670e-01	2.329452e+55	1.174294e+01	1.942528e+01
9030	2.761017e+08	7.948088e+41	7.386203e+47	6.716304e-01	1.956351e-01	1.438781e+55	1.078602e+01	1.754837e+01
9040	2.240971e+08	1.451199e+42	1.330338e+48	6.808540e-01	2.025359e-01	1.103154e+55	1.030066e+01	1.659777e+01
9050	2.080021e+08	1.853584e+42	1.689136e+48	6.849148e-01	2.055547e-01	9.876163e+54	1.010244e+01	1.620996e+01
9060	1.980717e+08	2.133462e+42	1.937383e+48	6.873191e-01	2.073394e-01	9.271784e+54	9.988875e+00	1.598803e+01
9070	1.850095e+08	2.457983e+42	2.223862e+48	6.898586e-01	2.092291e-01	8.649260e+54	9.871162e+00	1.575854e+01
9080	1.762099e+08	2.559188e+42	2.312511e+48	6.907283e-01	2.098856e-01	8.375270e+54	9.830519e+00	1.567986e+01
9090	1.690157e+08	2.569205e+42	2.320520e+48	6.910387e-01	2.101286e-01	8.183942e+54	9.815199e+00	1.565064e+01
9100	1.625733e+08	2.538188e+42	2.292179e+48	6.911369e-01	2.102136e-01	8.006892e+54	9.809519e+00	1.564020e+01
9110	1.565367e+08	2.492199e+42	2.250500e+48	6.911826e-01	2.102586e-01	7.820225e+54	9.806325e+00	1.563454e+01
9120	1.507523e+08	2.443596e+42	2.206411e+48	6.912451e-01	2.103153e-01	7.617701e+54	9.802457e+00	1.562754e+01
9130	1.451357e+08	2.402795e+42	2.169123e+48	6.913875e-01	2.104304e-01	7.394698e+54	9.795083e+00	1.561365e+01
